Datetime,Sentiment,Category,Score
2021-03-27 16:55:19,positive,education,30
2021-05-10 06:33:27,neutral,education,35
2021-06-12 17:04:26,positive,education,70
2021-05-23 00:54:13,positive,education,30
2020-12-21 15:25:14,negative,education,0
2021-06-02 09:30:17,positive,education,50
2020-12-04 02:46:20,negative,education,10
2020-11-12 09:00:30,positive,education,30
2020-06-21 21:12:26,positive,education,72
2021-06-16 05:12:14,positive,education,72
2020-08-24 03:33:38,positive,education,30
2020-12-01 23:42:50,negative,education,5
2021-03-17 14:47:27,positive,education,60
2020-09-24 06:43:32,negative,education,10
2020-10-20 18:29:12,positive,education,65
2020-12-11 00:58:05,negative,education,15
2020-10-28 22:19:40,negative,education,12
2020-06-22 18:25:57,negative,education,15
2020-12-21 20:55:53,positive,education,50
2021-04-04 03:09:53,negative,education,0
2020-12-16 02:51:24,negative,education,5
2020-07-09 23:52:46,negative,education,5
2020-06-18 21:59:25,positive,education,50
2021-02-15 05:39:53,neutral,education,20
2020-08-17 07:39:05,negative,education,0
2020-11-10 21:01:11,positive,education,50
2020-07-31 14:52:56,negative,education,12
2021-02-20 08:08:34,neutral,education,35
2021-01-09 13:35:45,neutral,education,35
2020-09-04 11:58:11,positive,education,65
2021-04-01 11:06:02,negative,studying,15
2020-10-03 00:35:04,neutral,studying,35
2020-10-28 18:05:12,negative,studying,12
2021-02-20 06:08:16,positive,studying,50
2021-05-11 11:21:03,positive,studying,72
2020-08-19 00:49:20,neutral,studying,35
2020-10-08 03:26:46,positive,studying,75
2020-10-21 19:43:51,neutral,studying,20
2021-04-07 23:55:32,positive,studying,30
2020-08-30 05:45:50,positive,studying,70
2021-04-08 04:26:25,positive,studying,65
2020-07-31 00:07:23,negative,studying,12
2021-06-03 20:29:06,neutral,studying,35
2021-02-06 21:14:10,positive,studying,60
2021-05-23 12:20:33,negative,studying,10
2020-07-21 18:08:14,positive,studying,30
2021-03-29 06:05:43,positive,studying,45
2021-05-30 12:01:53,positive,studying,45
2021-04-22 06:49:58,positive,studying,45
2020-11-15 17:20:06,neutral,studying,35
2021-01-09 22:10:17,positive,studying,60
2020-07-29 22:35:06,neutral,studying,35
2021-03-21 15:39:53,positive,studying,75
2020-06-21 15:56:56,positive,studying,70
2020-06-29 19:11:17,negative,studying,15
2020-12-01 12:24:03,negative,studying,5
2021-05-04 05:06:48,positive,studying,72
2021-03-18 02:34:03,positive,studying,50
2020-09-29 14:39:45,positive,studying,75
2020-06-20 04:01:11,positive,studying,45
2020-06-19 11:13:41,positive,studying,75
2020-07-28 13:00:48,positive,studying,45
2020-10-29 22:30:04,neutral,studying,35
2020-06-25 22:32:13,positive,public speaking,70
2020-08-28 05:11:46,positive,public speaking,70
2021-04-18 14:19:16,neutral,public speaking,20
2021-01-26 16:23:12,positive,public speaking,75
2020-12-30 09:52:52,negative,public speaking,12
2021-04-19 14:32:15,neutral,public speaking,35
2020-08-08 13:49:26,neutral,public speaking,35
2020-10-23 14:22:49,negative,public speaking,12
2020-12-04 19:11:52,positive,public speaking,65
2021-02-13 14:11:37,negative,public speaking,5
2021-02-13 07:10:48,positive,public speaking,65
2021-06-09 02:32:34,positive,public speaking,70
2021-02-07 16:30:42,positive,public speaking,70
2020-11-11 21:04:26,positive,public speaking,60
2020-12-28 21:12:33,positive,public speaking,72
2020-10-04 05:05:58,negative,public speaking,5
2021-01-02 12:07:14,positive,animals,70
2020-11-04 18:26:22,negative,animals,0
2021-02-17 11:08:50,positive,animals,70
2021-05-06 17:51:00,positive,animals,60
2020-09-11 05:52:04,negative,animals,12
2021-01-04 15:25:29,negative,animals,0
2020-10-31 13:33:34,positive,animals,70
2020-06-21 09:37:04,positive,animals,65
2021-01-22 09:27:26,positive,animals,72
2020-07-29 00:54:16,negative,animals,10
2021-06-04 12:17:25,positive,animals,50
2021-02-02 06:00:28,positive,animals,45
2021-04-08 02:55:41,negative,animals,12
2021-04-26 11:25:10,positive,animals,70
2020-10-09 03:19:08,positive,animals,70
2020-06-21 15:34:08,negative,animals,10
2021-06-09 21:47:08,positive,animals,45
2021-01-17 08:50:08,negative,animals,12
2020-08-17 10:22:14,negative,animals,12
2021-06-07 11:36:17,neutral,animals,35
2020-10-30 15:34:19,negative,animals,10
2020-10-28 21:37:46,positive,animals,50
2020-06-22 01:34:39,neutral,animals,35
2021-04-08 02:01:41,positive,animals,30
2021-05-01 13:30:52,positive,animals,72
2021-03-11 09:45:57,positive,animals,72
2020-09-25 07:20:30,negative,animals,5
2021-05-13 03:23:17,positive,animals,75
2021-02-01 22:55:09,positive,animals,50
2021-06-03 05:14:39,positive,animals,60
2021-01-10 08:21:52,positive,animals,72
2020-08-18 00:58:00,positive,animals,60
2021-04-23 12:00:26,negative,animals,12
2020-12-10 20:48:42,negative,animals,5
2021-05-25 08:27:51,neutral,animals,35
2020-10-07 07:55:25,negative,animals,15
2021-05-17 20:14:39,positive,animals,65
2021-06-05 07:38:15,positive,animals,45
2021-06-07 21:33:52,negative,fitness,12
2021-02-25 02:29:48,negative,fitness,5
2020-12-11 09:08:20,neutral,fitness,35
2021-06-17 06:52:31,negative,fitness,10
2021-02-09 19:13:03,positive,fitness,60
2021-01-09 14:40:40,positive,fitness,50
2021-02-01 00:54:48,positive,fitness,72
2020-07-15 23:02:44,negative,fitness,5
2020-12-08 20:21:58,positive,fitness,75
2020-09-17 14:26:57,negative,fitness,12
2020-07-13 17:13:50,negative,fitness,10
2021-05-23 04:23:04,negative,fitness,15
2020-07-03 18:18:16,negative,fitness,12
2020-09-20 08:25:58,positive,fitness,70
2020-08-11 21:41:49,positive,fitness,70
2021-01-07 05:53:12,positive,fitness,45
2021-05-26 01:49:54,neutral,fitness,35
2020-10-11 18:48:46,negative,fitness,15
2020-06-23 10:23:01,negative,fitness,5
2020-12-25 19:53:51,neutral,fitness,35
2021-05-28 19:28:32,negative,fitness,0
2021-06-16 16:48:19,positive,fitness,50
2021-01-24 11:39:55,neutral,fitness,35
2020-12-06 05:24:42,positive,fitness,72
2020-09-23 17:47:52,negative,fitness,15
2021-05-25 11:34:50,positive,fitness,50
2020-08-16 08:44:20,positive,fitness,50
2020-06-24 00:43:42,positive,fitness,72
2021-05-19 21:46:49,positive,fitness,72
2020-12-28 13:56:31,positive,fitness,65
2020-12-28 19:20:28,positive,fitness,50
2020-09-29 08:08:17,positive,tennis,70
2021-02-13 08:22:17,positive,tennis,60
2021-05-17 22:08:46,positive,tennis,30
2020-09-02 20:34:27,negative,tennis,0
2020-12-20 17:50:37,positive,tennis,60
2020-10-24 04:18:54,positive,tennis,65
2021-02-04 23:35:46,negative,tennis,5
2021-01-29 03:19:07,positive,tennis,70
2021-04-29 00:26:40,positive,tennis,30
2021-02-24 02:06:58,positive,fitness,65
2020-12-08 14:07:32,negative,fitness,0
2020-10-21 20:30:04,positive,fitness,50
2020-10-02 14:09:22,positive,fitness,70
2021-05-06 20:34:36,neutral,fitness,35
2020-11-20 16:56:27,positive,fitness,65
2021-02-01 14:50:46,negative,fitness,15
2020-07-19 01:35:13,positive,fitness,30
2021-01-02 14:57:27,positive,fitness,45
2021-06-16 05:36:38,neutral,fitness,20
2020-08-29 16:57:40,positive,fitness,70
2020-12-09 12:01:52,positive,fitness,72
2021-02-03 09:45:53,positive,fitness,30
2020-09-19 05:47:18,negative,fitness,5
2021-04-21 01:51:42,positive,fitness,50
2021-01-21 04:53:03,positive,fitness,60
2021-02-01 13:49:46,negative,fitness,5
2021-02-01 15:01:41,positive,fitness,45
2020-10-22 22:23:53,positive,fitness,65
2020-10-19 23:45:17,positive,fitness,30
2021-01-25 06:45:08,positive,fitness,45
2021-05-12 21:45:02,positive,fitness,75
2021-02-26 23:11:38,positive,fitness,70
2021-01-21 07:00:49,neutral,fitness,35
2020-11-28 06:22:11,positive,fitness,30
2020-07-13 01:25:23,positive,fitness,45
2021-02-21 17:46:51,negative,fitness,15
2021-02-13 16:35:46,neutral,fitness,35
2021-03-17 20:10:48,negative,fitness,15
2021-02-25 01:42:23,positive,fitness,45
2020-12-21 18:12:13,neutral,fitness,20
2020-11-08 08:13:44,positive,fitness,75
2021-05-24 20:06:37,positive,fitness,50
2020-07-22 05:24:01,positive,fitness,50
2021-06-05 04:11:40,neutral,fitness,20
2021-01-21 02:56:16,positive,fitness,30
2021-01-10 12:32:47,positive,fitness,45
2020-09-27 23:20:05,positive,fitness,30
2021-03-13 20:51:15,negative,fitness,15
2020-11-24 04:09:45,negative,cooking,5
2020-07-03 12:05:20,positive,cooking,70
2021-05-02 00:47:41,neutral,cooking,35
2020-07-29 15:26:20,positive,cooking,72
2021-05-28 07:54:57,positive,cooking,72
2021-04-08 08:38:16,neutral,cooking,20
2020-08-03 01:13:13,positive,cooking,50
2020-06-28 07:21:52,positive,cooking,50
2021-02-24 17:52:49,positive,cooking,70
2020-12-31 07:32:29,positive,cooking,70
2021-02-16 05:16:50,negative,cooking,0
2020-09-08 08:14:24,positive,cooking,50
2020-07-23 15:31:06,positive,cooking,50
2021-03-07 20:21:06,positive,cooking,70
2021-05-04 20:32:52,positive,cooking,60
2021-05-03 18:51:15,positive,cooking,50
2020-10-19 02:48:02,positive,cooking,65
2020-08-21 19:11:42,neutral,cooking,35
2021-06-08 19:55:11,negative,cooking,12
2020-09-19 03:09:01,positive,cooking,30
2020-10-23 23:44:29,positive,cooking,75
2020-06-19 15:17:02,positive,cooking,70
2021-03-19 11:58:18,neutral,cooking,35
2021-01-29 11:22:09,positive,cooking,72
2020-06-26 18:39:34,negative,cooking,12
2020-07-05 00:55:23,positive,cooking,75
2021-03-23 07:57:13,positive,cooking,50
2020-07-03 15:55:49,neutral,cooking,20
2020-09-05 20:18:37,positive,cooking,75
2020-09-18 04:44:51,positive,cooking,72
2021-04-23 08:37:41,positive,cooking,75
2021-02-01 13:50:13,positive,science,45
2020-12-12 23:39:50,positive,science,50
2020-12-04 02:56:44,negative,science,0
2020-09-17 20:35:01,neutral,science,35
2020-12-23 05:19:52,neutral,science,20
2020-11-07 20:47:51,positive,science,50
2021-01-16 20:13:52,neutral,science,20
2021-02-24 22:37:13,positive,science,70
2021-03-02 13:53:32,positive,science,45
2020-08-18 10:41:22,positive,science,30
2020-07-05 00:50:21,neutral,science,35
2021-02-08 01:33:57,positive,science,30
2020-06-29 16:19:26,negative,science,15
2021-03-19 03:07:07,positive,science,65
2021-05-27 16:16:59,negative,science,15
2020-10-06 16:11:01,positive,science,45
2021-03-18 23:09:03,negative,science,15
2021-01-24 04:05:37,neutral,science,20
2020-12-05 14:49:21,positive,science,50
2020-10-07 02:48:23,positive,science,30
2020-12-28 17:00:04,positive,science,70
2020-12-03 08:44:04,negative,science,15
2021-04-20 16:59:16,negative,science,10
2021-01-04 02:53:04,positive,science,45
2020-12-20 10:20:18,negative,science,5
2021-02-18 07:31:21,positive,science,30
2020-08-11 03:14:42,negative,science,0
2020-09-05 00:51:12,neutral,cooking,35
2021-02-05 09:14:08,negative,cooking,15
2021-04-01 14:35:17,positive,cooking,70
2021-05-30 13:24:11,neutral,cooking,20
2021-01-16 16:53:53,negative,cooking,0
2020-10-29 03:10:48,positive,cooking,75
2020-06-22 12:41:29,positive,cooking,70
2020-10-26 03:19:56,negative,cooking,10
2021-05-18 17:34:10,positive,cooking,70
2021-03-04 23:43:36,positive,cooking,30
2021-02-20 04:12:56,negative,cooking,12
2021-04-20 02:52:00,negative,cooking,15
2020-11-23 21:58:04,positive,cooking,60
2021-03-15 08:01:52,negative,cooking,5
2020-07-29 03:53:47,positive,cooking,75
2020-10-09 19:15:18,positive,cooking,45
2020-11-19 20:36:39,negative,cooking,0
2020-10-21 19:56:08,positive,cooking,30
2021-04-08 00:39:35,positive,cooking,30
2021-06-17 04:34:50,positive,cooking,30
2020-09-28 00:07:59,positive,cooking,65
2020-08-17 22:06:03,positive,cooking,30
2020-08-11 13:18:41,positive,cooking,60
2021-05-20 06:57:05,positive,cooking,70
2020-09-30 17:43:28,positive,cooking,50
2021-03-27 01:55:22,negative,cooking,12
2020-10-18 00:32:28,positive,cooking,70
2021-01-15 02:16:38,positive,cooking,50
2021-02-10 00:53:16,negative,cooking,0
2020-12-13 15:05:22,neutral,cooking,20
2020-07-22 00:28:19,negative,cooking,5
2020-08-10 21:46:51,negative,cooking,15
2021-05-15 03:53:12,positive,fitness,65
2021-05-08 08:36:11,neutral,fitness,35
2021-05-30 00:15:44,positive,fitness,60
2020-06-25 08:07:32,negative,fitness,15
2021-01-13 09:45:57,positive,fitness,50
2021-05-11 02:50:57,positive,public speaking,65
2020-12-14 11:54:07,positive,public speaking,65
2021-01-31 17:48:23,negative,public speaking,12
2021-05-05 05:13:33,positive,public speaking,72
2021-04-17 21:51:54,positive,public speaking,70
2020-10-07 07:26:42,positive,public speaking,70
2021-03-10 14:11:45,positive,public speaking,75
2021-02-11 03:49:06,neutral,public speaking,35
2020-06-19 08:23:33,positive,fitness,45
2020-09-26 10:31:09,positive,fitness,70
2020-12-14 18:54:05,negative,fitness,0
2020-07-21 04:40:27,neutral,fitness,20
2021-04-01 05:46:54,negative,fitness,10
2020-07-27 16:34:17,negative,fitness,0
2021-04-15 07:19:39,negative,fitness,0
2020-11-15 20:40:41,positive,fitness,65
2020-11-20 18:21:23,negative,fitness,0
2021-05-28 13:38:44,neutral,fitness,35
2020-08-19 16:59:59,positive,fitness,65
2021-02-14 09:00:00,positive,fitness,30
2021-02-20 10:48:23,positive,fitness,30
2020-08-19 05:57:58,positive,fitness,50
2021-03-09 17:20:55,negative,fitness,10
2021-05-09 11:48:04,positive,fitness,72
2021-04-05 13:08:09,negative,fitness,5
2020-07-21 05:34:21,negative,fitness,0
2021-03-01 12:51:53,positive,science,70
2021-01-25 21:50:34,neutral,science,20
2021-06-04 08:13:13,positive,science,75
2021-03-06 03:52:48,positive,science,72
2020-06-20 01:30:32,positive,science,30
2021-05-29 04:16:15,negative,science,0
2020-12-31 08:35:17,positive,science,50
2021-03-11 23:17:08,negative,science,12
2020-08-21 03:12:03,positive,science,70
2021-03-12 07:27:01,positive,science,65
2020-12-23 13:27:25,negative,science,0
2021-04-07 11:12:07,negative,science,12
2021-05-01 15:32:20,positive,science,60
2021-01-06 04:39:39,neutral,science,35
2021-02-07 19:33:44,positive,science,50
2020-10-03 15:01:02,positive,science,70
2020-09-24 06:04:29,positive,science,45
2020-11-17 20:11:39,positive,science,65
2021-05-09 13:28:07,positive,science,70
2021-05-17 17:08:01,positive,science,45
2020-08-23 16:48:34,negative,science,10
2021-03-12 14:55:14,positive,science,70
2021-04-05 22:41:57,positive,science,70
2020-09-22 09:42:32,negative,science,5
2020-08-20 20:02:12,positive,travel,70
2020-09-11 03:52:37,negative,travel,0
2020-07-15 19:38:08,positive,travel,70
2021-06-03 12:13:37,positive,travel,50
2020-09-03 09:31:39,positive,travel,60
2021-03-16 06:45:14,positive,travel,60
2021-03-11 06:50:17,neutral,travel,20
2020-09-01 02:29:10,negative,travel,12
2021-05-19 21:29:19,positive,travel,75
2021-06-07 19:06:05,negative,travel,5
2020-07-21 00:19:45,positive,travel,70
2020-12-13 06:01:36,positive,travel,50
2020-12-02 10:57:47,negative,travel,10
2020-06-24 01:30:59,positive,travel,30
2021-02-12 10:15:05,positive,travel,50
2021-04-15 07:39:00,positive,travel,72
2020-08-20 09:58:35,negative,travel,5
2020-09-20 03:58:18,positive,travel,50
2020-10-31 10:25:01,positive,travel,70
2020-11-19 00:43:01,positive,travel,65
2021-06-01 06:29:19,positive,travel,75
2021-03-17 11:25:22,neutral,travel,20
2020-08-19 13:59:02,negative,travel,0
2020-07-23 02:37:50,neutral,travel,35
2021-02-14 18:43:15,positive,travel,70
2020-09-05 05:22:09,positive,travel,30
2020-09-21 09:35:27,negative,travel,0
2021-06-01 07:50:32,positive,travel,65
2020-10-09 06:56:24,neutral,travel,35
2021-05-24 08:25:53,negative,travel,0
2021-01-27 20:18:10,positive,travel,30
2020-09-01 16:16:01,negative,travel,0
2021-04-03 17:46:03,positive,travel,30
2021-03-28 19:21:26,positive,travel,45
2020-10-18 09:06:03,negative,travel,0
2021-01-18 13:48:53,positive,travel,65
2020-08-08 18:25:36,negative,soccer,12
2020-09-16 22:07:54,positive,soccer,60
2020-11-27 22:47:27,positive,soccer,45
2020-06-21 04:14:49,negative,soccer,15
2021-03-13 23:00:00,positive,soccer,70
2020-07-19 04:10:22,positive,soccer,70
2021-05-27 10:19:20,negative,soccer,5
2020-12-27 00:41:50,positive,soccer,70
2021-03-07 16:18:36,positive,soccer,75
2021-01-08 12:37:35,positive,soccer,70
2020-12-28 00:47:04,neutral,soccer,20
2020-08-24 12:36:47,positive,soccer,50
2021-03-01 18:54:38,positive,soccer,60
2020-08-08 15:41:40,positive,soccer,60
2020-09-02 17:27:59,negative,soccer,0
2020-08-22 01:28:37,neutral,technology,35
2021-03-06 05:34:43,neutral,technology,20
2020-08-15 00:10:45,positive,technology,60
2021-02-01 17:10:41,negative,technology,15
2020-10-01 15:37:56,positive,technology,75
2020-12-26 10:33:06,negative,technology,12
2021-04-05 09:03:28,negative,technology,12
2020-08-09 15:46:45,negative,technology,5
2020-10-23 00:08:40,positive,technology,75
2020-07-14 04:27:03,positive,technology,50
2020-11-17 00:03:12,positive,tennis,45
2020-11-19 21:56:48,positive,tennis,45
2020-06-22 06:03:37,neutral,tennis,20
2021-02-23 23:36:34,negative,tennis,5
2020-07-28 17:36:34,positive,tennis,50
2020-07-14 19:53:02,positive,tennis,50
2020-10-15 17:55:04,negative,tennis,0
2020-07-02 03:37:22,positive,tennis,65
2021-03-24 01:11:25,negative,tennis,0
2021-05-10 19:37:08,positive,tennis,30
2021-04-25 08:02:27,positive,tennis,65
2020-10-23 18:33:53,positive,tennis,50
2021-04-17 08:24:29,positive,tennis,75
2020-07-19 09:10:42,negative,tennis,15
2020-06-27 11:55:26,positive,tennis,70
2020-12-24 01:04:31,positive,tennis,50
2021-04-20 04:26:45,positive,tennis,30
2020-07-26 00:20:57,positive,tennis,70
2021-03-01 22:20:14,negative,tennis,10
2021-03-24 05:38:39,positive,tennis,60
2020-07-22 22:52:10,negative,fitness,5
2020-07-21 21:05:40,positive,fitness,30
2020-06-25 15:44:20,negative,fitness,12
2020-11-20 08:54:47,positive,fitness,70
2020-07-05 14:37:36,positive,fitness,65
2021-05-17 22:47:50,negative,fitness,15
2020-07-26 04:13:16,positive,dogs,70
2020-11-15 02:37:12,negative,dogs,12
2021-01-14 04:35:48,positive,dogs,45
2020-11-18 06:59:14,positive,dogs,65
2021-01-21 00:21:40,negative,dogs,15
2020-12-05 15:49:32,positive,dogs,60
2020-10-10 23:45:49,positive,dogs,30
2020-12-01 12:14:07,positive,dogs,70
2021-05-11 13:37:13,positive,dogs,65
2020-10-30 05:02:38,positive,dogs,72
2020-09-17 07:13:08,neutral,dogs,20
2021-01-17 05:50:09,negative,dogs,12
2021-06-11 16:52:03,negative,dogs,12
2021-05-26 05:37:59,positive,dogs,75
2021-01-27 21:34:35,positive,dogs,45
2021-04-01 10:22:10,positive,dogs,65
2020-07-18 04:40:34,positive,dogs,70
2020-10-29 21:53:06,positive,dogs,70
2020-07-08 10:45:45,neutral,dogs,20
2020-08-10 01:31:06,positive,dogs,70
2021-03-29 16:51:13,neutral,dogs,35
2021-06-05 17:48:03,negative,dogs,10
2021-02-26 15:33:26,positive,travel,60
2020-09-12 03:53:26,negative,cooking,0
2020-08-18 08:26:11,neutral,cooking,35
2020-07-16 18:55:16,positive,cooking,70
2020-10-24 12:03:54,negative,cooking,0
2020-11-16 22:09:03,negative,cooking,12
2020-11-24 08:43:34,positive,cooking,60
2020-11-29 12:39:14,positive,cooking,45
2021-06-08 15:27:44,positive,cooking,65
2020-12-01 19:30:40,negative,cooking,15
2021-01-11 21:36:16,positive,cooking,45
2020-08-19 09:15:06,negative,cooking,10
2020-11-23 02:25:41,positive,cooking,75
2021-02-21 02:24:03,positive,cooking,70
2021-03-14 13:10:09,positive,cooking,30
2021-03-21 20:35:40,negative,cooking,10
2020-08-07 07:16:36,positive,cooking,70
2021-03-02 06:59:35,positive,cooking,72
2021-06-13 22:25:21,neutral,cooking,35
2020-10-21 02:58:36,positive,animals,72
2020-11-22 07:16:15,positive,animals,60
2020-11-04 17:02:01,positive,animals,70
